Id,SalePrice
1774,115271.3795583748
1775,126705.52921006925
1776,120050.3262673694
1777,112971.92311836166
1778,145495.62204663944
1779,124774.26936755162
1780,171972.64499659583
1781,128867.61152511953
1782,87002.52927583596
1783,142784.48009170397
1784,118125.86114102328
1785,111708.79677597756
1786,208236.50014651247
1787,152493.59783231348
1788,61654.61002567934
1789,101703.99036053572
1790,84413.22305993423
1791,181993.91209371647
1792,148127.792623022
1793,126317.04100187433
1794,150148.99211449272
1795,130075.22296895046
1796,148730.8125950833
1797,120265.80231396637
1798,126909.64024607753
1799,110866.77889506976
1800,142177.45030683078
1801,127287.96086410362
1802,130596.24164938944
1803,140960.67136074335
1804,137402.75116350883
1805,138212.56789563573
1806,116254.32964489014
1807,126800.13393792986
1808,123183.3125329201
1809,123495.99410086911
1810,156609.1827834719
1811,97703.86370667913
1812,91983.60573827152
1813,114600.98242163549
1814,88674.96962472994
1815,40052.51794565207
1816,103076.29314335092
1817,111098.63408436759
1818,151817.9388842978
1819,126238.7908772341
1820,65705.85090017485
1821,95764.40662230768
1822,144748.8846597654
1823,58464.09222707273
1824,142994.67994278562
1825,141174.71551442088
1826,112169.55497729205
1827,107834.9010556313
1828,142422.46519001425
1829,125586.29928284272
1830,138368.3415195176
1831,141998.36986756072
1832,59985.48649847001
1833,140601.9574710443
1834,117975.2880827045
1835,114922.51901767743
1836,118852.89214882135
1837,84402.90378323056
1838,123158.61527447059
1839,89876.56043387872
1840,171157.7003748847
1841,152829.50852442443
1842,88950.68991759206
1843,146881.19464300084
1844,145742.93192774738
1845,143994.53532815844
1846,141483.082164291
1847,173954.5174226455
1848,46985.97305434686
1849,109422.79139799828
1850,113823.3371121133
1851,156135.64738144792
1852,133330.62657847934
1853,131859.00296096894
1854,162750.43687542112
1855,137715.2524259339
1856,212263.70006930936
1857,100200.85295801079
1858,133599.31277805223
1859,111337.35307116226
1860,148159.23713561744
1861,112043.21686292872
1862,305278.4177103747
1863,270305.53434237797
1864,270305.53434237797
1865,342631.325488331
1866,343080.9308665526
1867,242521.52546379177
1868,301133.1858940186
1869,195413.74463050882
1870,245655.36276091778
1871,246720.028380925
1872,175623.53242179297
1873,222604.7362052149
1874,147221.644231496
1875,195613.7812474777
1876,188046.6401963746
1877,204961.636893813
1878,209282.46564295187
1879,128608.32027723709
1880,134192.34930673667
1881,242522.65497381426
1882,244357.75024383795
1883,191577.29121870507
1884,196621.0581198264
1885,243527.76237699806
1886,291337.4284554895
1887,196628.699681201
1888,271963.62194496486
1889,158756.5164965908
1890,123561.71069867632
1891,131155.5522992273
1892,93599.45799299992
1893,124311.15584873628
1894,117165.00452706421
1895,139121.20504634242
1896,132872.95399881227
1897,118271.67702518908
1898,119584.82097535537
1899,157488.0172553143
1900,160249.09406451267
1901,170117.64209487382
1902,137024.07210532986
1903,204545.17540332788
1904,162045.07258904888
1905,188386.6961482138
1906,161386.0579946689
1907,189308.60175795865
1908,112295.3175643612
1909,135844.23915783723
1910,116062.34505199734
1911,218048.98610158317
1912,298711.3560148128
1913,160084.31724514812
1914,75038.76165678045
1915,295216.1469099454
1916,38235.78325824585
1917,252479.94531712198
1918,142727.27631613988
1919,167093.9828456147
1920,158502.04884432527
1921,427914.18573276757
1922,314797.4611538176
1923,200728.2764849717
1924,201764.72929318377
1925,209321.20946141798
1926,374600.41324851
1927,128397.99558433135
1928,154792.9878384934
1929,119697.77666763817
1930,143089.14251045487
1931,146413.66065068523
1932,143919.65150277544
1933,200927.53845908574
1934,170551.04005091538
1935,172127.49856956798
1936,187814.3354580343
1937,181244.78686744775
1938,175098.62694116824
1939,238280.29252208362
1940,180378.97807287032
1941,174197.4228208723
1942,180565.44056046905
1943,212389.93381069115
1944,339529.64302866894
1945,382370.1006167882
1946,137174.13784138128
1947,232631.85360260034
1948,170730.43400074597
1949,238885.9688008393
1950,179749.99698940868
1951,241290.9118259514
1952,180417.83109702473
1953,171895.79887124145
1954,189697.34432686405
1955,135540.28782990135
1956,302185.8171897096
1957,144475.14000466905
1958,314709.22136416816
1959,138380.1337936188
1960,118959.62769604792
1961,124171.5696798777
1962,90952.13889531246
1963,99460.06316786293
1964,111104.34827921582
1965,140180.11545427
1966,129111.4513900751
1967,279218.9553792729
1968,423846.5025709366
1969,382835.9464139599
1970,441993.81406848785
1971,447135.233119647
1972,362020.70073474944
1973,266059.1143450364
1974,302929.552427857
1975,390301.21406075486
1976,271453.1174927618
1977,348787.1272531325
1978,341845.25307282596
1979,375630.3733044872
1980,187469.17735327792
1981,383456.17797197524
1982,212844.37822462784
1983,197029.31746618397
1984,163885.8190871298
1985,223269.54980788034
1986,201604.41177675375
1987,178103.68393732808
1988,182613.97572117284
1989,195644.66907733903
1990,223538.10353889363
1991,224765.7463020187
1992,226217.49565674248
1993,173469.59419647936
1994,254056.8900724348
1995,187910.96025029293
1996,256353.62977635334
1997,298292.87056637957
1998,335926.34135498357
1999,265809.53805905115
2000,307716.8034733169
2001,270839.0694668267
2002,233332.30512412402
2003,253697.81636233634
2004,297287.7958679453
2005,211421.758367218
2006,221285.30757493144
2007,245210.35605231108
2008,226133.1697180147
2009,194004.88826619904
2010,193693.96923513693
2011,140070.5697804434
2012,170940.6758013876
2013,180378.458085185
2014,184021.896669557
2015,206883.88541342426
2016,190991.5583111469
2017,199545.70526258365
2018,122066.22735490133
2019,131870.71519372766
2020,102888.55155445402
2021,106013.23617361586
2022,169926.3517206658
2023,130938.54553043109
2024,286610.8881884477
2025,369377.04979020543
2026,162969.6768525414
2027,157881.91451881677
2028,153477.46156276073
2029,167742.5303289188
2030,278986.05936761847
2031,236971.75968715144
2032,243897.67624893843
2033,264438.4361821392
2034,169423.82525977798
2035,209819.09337243103
2036,184756.58386962203
2037,187340.6696030228
2038,278066.89219841186
2039,227379.00422029875
2040,317921.2080323837
2041,247678.61351853685
2042,202299.5169364043
2043,169421.6892077425
2044,172732.47304648347
2045,192728.86086721832
2046,138517.610793283
2047,142974.97979826247
2048,147686.09140148648
2049,131297.22540175534
2050,169384.38547620416
2051,111598.37119485783
2052,123395.69900239159
2053,146887.38215360712
2054,95556.74592533162
2055,153442.1661472815
2056,148610.20729014245
2057,107792.89532807632
2058,216940.5890957737
2059,141987.2058252771
2060,171731.84619180262
2061,158864.14803832944
2062,126884.40792501027
2063,116035.9764226244
2064,146605.39615186886
2065,119533.50093995062
2066,152920.81820569924
2067,118621.37214039931
2068,97833.95827576774
2069,87863.18830933215
2070,106075.83785236525
2071,102834.86485832065
2072,141643.70327159637
2073,135282.75623616573
2074,177851.26189749138
2075,151918.2053616578
2076,127192.4437712943
2077,155329.50110101613
2078,131461.04018011794
2079,123741.33737803501
2080,110220.74674416453
2081,118035.51621429065
2082,101871.22390663858
2083,133497.2953701644
2084,105930.00004575582
2085,110148.68971813758
2086,135923.54395020875
2087,125281.74375649002
2088,107671.13739913935
2089,72179.20777268006
2090,126404.7473447954
2091,118620.1784372564
2092,123134.02095993515
2093,108232.29662705993
2094,102856.90801933144
2095,154704.0306312644
2096,83896.4666175776
2097,88109.43725837384
2098,135048.45551422323
2099,65842.15735590691
2100,82694.3491927627
2101,131967.01175439695
2102,122221.17978573112
2103,107347.56819392028
2104,147752.6235421055
2105,120863.80610166649
2106,65251.12788295248
2107,194570.94805601
2108,112426.30453784119
2109,109714.80122611628
2110,133875.74688124657
2111,137871.5205432689
2112,141568.62620441004
2113,121063.8116285885
2114,114317.71205269945
2115,153192.89340771709
2116,119241.69895743103
2117,145357.51868651446
2118,130271.07662396526
2119,105861.81579715073
2120,112998.66377408733
2121,90867.3943529465
2122,102217.79712194094
2123,98699.37313822424
2124,171094.85377318072
2125,133427.95160278352
2126,140478.053954431
2127,144465.0579455975
2128,112070.47510600426
2129,86948.61892783896
2130,140647.64284089644
2131,198399.84403211437
2132,117480.38365510147
2133,120393.65859108104
2134,125086.1933450051
2135,99458.85368172388
2136,76485.84865094068
2137,123887.4920202256
2138,133411.09736419798
2139,151209.73814737579
2140,147785.9765508223
2141,160167.83606991713
2142,121085.38867790396
2143,146232.4368304569
2144,114784.76547153693
2145,141992.90802944396
2146,166814.16036048776
2147,151362.7879883391
2148,131410.99284907433
2149,148439.1910063022
2150,213127.1995218655
2151,121550.809907962
2152,192842.73946223533
2153,182131.38537118948
2154,108654.66512400481
2155,146066.97307503675
2156,387601.3011618515
2157,218009.922516188
2158,243561.07546693613
2159,206806.24102813186
2160,176966.66742376392
2161,231880.2031276559
2162,468360.3152801169
2163,364805.0040078479
2164,258335.88116918402
2165,203513.95870699539
2166,152741.03710222093
2167,211328.45438184158
2168,195372.17251085743
2169,203111.99019765964
2170,219791.76431756045
2171,152893.3742826806
2172,140089.137703562
2173,155259.83216834784
2174,217512.7770343598
2175,299655.98451734585
2176,304925.8485945857
2177,251466.64394496597
2178,205186.02094196618
2179,138795.8314393872
2180,227155.0373342731
2181,188457.5385859509
2182,210966.56935748775
2183,179935.5958269291
2184,127545.90669998479
2185,138802.99137794372
2186,143675.812416349
2187,157112.9196443641
2188,158954.0473227844
2189,244591.65811504834
2190,82599.95559351053
2191,80261.30897766691
2192,86911.81014003995
2193,98008.67372959974
2194,95019.29070215739
2195,115653.03883572218
2196,112175.67807571965
2197,121365.5548412208
2198,159350.33104591444
2199,185426.76821973955
2200,157827.41080514478
2201,149491.52071078858
2202,192770.77542446554
2203,162633.76943938542
2204,169976.6335861306
2205,117275.4702040169
2206,137716.34445964763
2207,227346.373624377
2208,237637.59653093218
2209,224164.65638181422
2210,117673.63756714092
2211,112186.19351021214
2212,120982.91677066138
2213,98894.35086389382
2214,130424.919573205
2215,110033.36643703794
2216,142862.2431156293
2217,59381.170187988944
2218,49830.88207382496
2219,67798.78545259437
2220,64836.22240663369
2221,297983.65295974095
2222,265225.15686945093
2223,267857.26667201985
2224,220692.42959671607
2225,131696.602410948
2226,216657.31965134598
2227,191359.1618464725
2228,259082.37979268827
2229,233567.281517834
2230,155794.27002249987
2231,209693.44791480788
2232,183637.5713428509
2233,173941.06971047202
2234,224760.22907962985
2235,212397.6462001155
2236,255705.7222685038
2237,320819.9118485784
2238,193840.01697359813
2239,122181.3872858516
2240,156856.62164659484
2241,191709.2080316165
2242,118568.91401894264
2243,132711.712908572
2244,102939.0064555837
2245,108959.92049415699
2246,131002.53446070015
2247,107241.22088385682
2248,123701.59418196908
2249,131586.6733097008
2250,141133.7628259759
2251,101208.47179751041
2252,168804.80378279093
2253,157869.49974320052
2254,184124.7178168491
2255,197754.44042494748
2256,180785.58821894828
2257,224740.272494072
2258,159822.4113331607
2259,179556.04518665065
2260,150998.32310715548
2261,218654.77830277616
2262,222420.52483441637
2263,344630.14358439547
2264,473831.9728366105
2265,180006.17374054156
2266,288909.435893827
2267,347729.2948671767
2268,406055.94941269176
2269,155571.9913552503
2270,190670.31291931478
2271,208515.72808942953
2272,195028.70138507287
2273,164394.99622692418
2274,177114.90160378432
2275,163848.39640818659
2276,181015.32156017702
2277,183948.8034473087
2278,146078.77742441505
2279,126850.93116049323
2280,111761.99198122634
2281,159864.97484949
2282,184571.42934656257
2283,108061.09160996246
2284,104159.81038166022
2285,129429.50044797895
2286,121813.55491085254
2287,371776.3521417907
2288,276230.19106942165
2289,378798.4548187919
2290,452753.4581285301
2291,305511.2529953769
2292,433124.0582139332
2293,487105.62309257145
2294,393864.9527430171
2295,456588.60486755153
2296,257242.35842195715
2297,313541.10977806064
2298,313603.1121669644
2299,359180.9927732464
2300,321877.038003255
2301,283671.0819269951
2302,238243.985154476
2303,234033.44342341874
2304,246726.7152570989
2305,196395.06940068194
2306,190208.2574395908
2307,193937.66820424373
2308,232584.27989062943
2309,274759.40789348236
2310,205267.09038334645
2311,192801.02484637994
2312,168235.89214221755
2313,171067.59732796412
2314,167978.31498086912
2315,184331.6802622925
2316,203946.9364322996
2317,179801.27920042846
2318,177704.41730337523
2319,183726.3923775153
2320,182838.63128663617
2321,241212.6962511688
2322,176066.98214169216
2323,193710.97794719346
2324,175187.7894498243
2325,203418.4017190245
2326,172071.9166371697
2327,210870.61318921018
2328,230824.76769496736
2329,191235.27897509953
2330,178079.80096613048
2331,342714.79463491426
2332,381462.945248962
2333,309804.895169463
2334,249515.28974631388
2335,258735.29765761018
2336,321421.7338698762
2337,186807.4187783671
2338,275341.3151386216
2339,224473.59411070138
2340,409199.05163100484
2341,198841.4852721278
2342,226905.95993499647
2343,222596.45262661402
2344,227679.64437691213
2345,237557.4963230726
2346,204720.0131191625
2347,185162.81597792977
2348,231839.81652576211
2349,172664.01670383487
2350,287695.74793897686
2351,220008.23054381573
2352,251196.7506193205
2353,263814.4288884994
2354,138445.66286829984
2355,132565.7004154855
2356,156679.2871013965
2357,181077.29080202905
2358,194334.66169093733
2359,129991.29360231504
2360,118824.1622943411
2361,144366.23076769107
2362,256068.35902106186
2363,138268.8541010896
2364,156816.78276995095
2365,210602.7180189145
2366,182072.8486849814
2367,209838.54146912496
2368,201210.66501051406
2369,209326.26958775698
2370,170583.21006609665
2371,167548.94659181207
2372,178318.15042715555
2373,285419.13147443003
2374,313529.7799237733
2375,257754.46165611054
2376,298188.92597705283
2377,317801.98368041374
2378,144662.93434805254
2379,211761.49728780304
2380,141420.3856958814
2381,171730.12960877278
2382,198084.27010719056
2383,194247.32369580495
2384,244625.20307349414
2385,159242.6206032258
2386,131145.1169893515
2387,138206.25165771612
2388,97201.95134141084
2389,130489.06290522139
2390,161732.8208993283
2391,143397.0038094937
2392,113426.79978791559
2393,176754.0130640893
2394,147310.75476522648
2395,225635.18394965213
2396,137448.2156576606
2397,210419.84730679594
2398,147922.06525151004
2399,54357.74434658658
2400,63344.05815184071
2401,109255.1149888734
2402,133469.98986699397
2403,127857.77242276137
2404,148253.60727766523
2405,165582.91270304206
2406,145672.56630181792
2407,126342.24259742253
2408,141036.16786838145
2409,125871.07348076098
2410,157118.7357133204
2411,120227.99535061783
2412,159391.45447687054
2413,130461.35397454239
2414,134606.54894025277
2415,130755.98720122338
2416,121434.2041730755
2417,123997.77629178549
2418,130577.72109667018
2419,125474.87422741241
2420,130936.94174350878
2421,151897.71059296344
2422,115866.06340904998
2423,111166.98219814323
2424,158783.11042039422
2425,360601.47106199164
2426,134797.8616817466
2427,132138.80745818347
2428,161295.68240865253
2429,117677.06992947153
2430,128671.65990007522
2431,107857.58785102253
2432,151054.34651408409
2433,156047.98591720892
2434,143799.52404699492
2435,162461.48741467905
2436,117863.06203995325
2437,103724.68232777642
2438,132698.13765493006
2439,106969.80181232595
2440,114081.60628782069
2441,89356.22438249688
2442,99928.69709882193
2443,128130.18948670677
2444,123149.19665496545
2445,81101.18635829972
2446,130891.16031285061
2447,167021.57769970753
2448,148628.06328278975
2449,97047.98915201025
2450,135504.3258521893
2451,137456.43454279413
2452,203780.25800874628
2453,94323.6604172524
2454,129761.09913674793
2455,126010.28821648835
2456,127178.54935141263
2457,148553.10502339285
2458,129595.73913841408
2459,113594.80881888064
2460,139673.54135471192
2461,121189.05430509959
2462,138853.47599210285
2463,117424.8879106954
2464,186841.95622471286
2465,133038.35390140052
2466,120973.19990336963
2467,130785.82492082762
2468,72903.03545215676
2469,69259.77192102245
2470,188288.34387325327
2471,203922.91056647294
2472,172362.27371510875
2473,119769.80672852152
2474,72064.06573007713
2475,200821.39772973867
2476,114242.5686191431
2477,132856.62075740585
2478,149003.82343381344
2479,100534.80714361007
2480,161403.7797909254
2481,123237.47303587921
2482,133222.51880899695
2483,110902.31495150867
2484,119632.63061656433
2485,122158.92027080338
2486,167140.84563143467
2487,196533.90248656296
2488,162071.43961886913
2489,149063.54197010727
2490,154283.73331310222
2491,92969.95743655029
2492,189625.14960663544
2493,148413.63457563356
2494,143128.8630046582
2495,88465.82929322873
2496,210025.8826689267
2497,137072.3619239856
2498,110264.98183900249
2499,89822.3491530057
2500,126974.53235743055
2501,137131.73142856517
2502,148109.78584502084
2503,92283.94875493496
2504,134327.2705437584
2505,240285.79436836013
2506,259645.82702928205
2507,280602.4607681255
2508,258027.4018460161
2509,213609.83345366272
2510,221091.46776957516
2511,168751.21999482787
2512,207083.7283170403
2513,223491.86146373127
2514,227007.33216451388
2515,152065.8736150249
2516,168199.12764021492
2517,139760.87977453088
2518,157753.86401103967
2519,232328.18624132598
2520,222557.10075789038
2521,189602.96730806533
2522,216720.66622219782
2523,125547.261476015
2524,137781.42503918777
2525,146796.0371808296
2526,129336.37760983876
2527,114104.3744221787
2528,144726.45677291273
2529,124111.89338676038
2530,129089.33812178516
2531,247233.5741507543
2532,223307.24699126492
2533,192262.65573207926
2534,228625.7491096547
2535,292815.01378579723
2536,230284.07497426198
2537,232840.9652842598
2538,184179.70904785558
2539,179971.52798373066
2540,169834.40852090708
2541,183533.116251382
2542,171691.74319464562
2543,143708.3068029262
2544,118769.90270801981
2545,133366.1306611356
2546,119538.27360211215
2547,135547.6362159064
2548,152926.5187812575
2549,156588.17135561208
2550,307177.37089738896
2551,139721.65040470718
2552,127179.64746459943
2553,79354.73600290604
2554,101250.12329608928
2555,117439.16380810249
2556,105826.09288326798
2557,106002.2203704559
2558,151922.22205045365
2559,146481.42983476183
2560,155557.09494207983
2561,145064.9067888272
2562,165910.9945372726
2563,152229.03216584123
2564,186923.76590048196
2565,142864.0152170325
2566,152375.53083798828
2567,135528.30059740393
2568,166345.57829434203
2569,221263.9913597546
2570,114517.72642507764
2571,205556.94016513103
2572,150804.15221007675
2573,214621.06569842657
2574,257029.35133093083
2575,119621.03261193993
2576,110602.83316425035
2577,154381.94830575475
2578,78058.4117810017
2579,48265.633615841725
2580,123484.27035652746
2581,123014.39997093925
2582,110564.20566578864
2583,266426.8616131589
2584,159270.52925783562
2585,193511.82060590485
2586,204633.42937582135
2587,195675.25547278285
2588,139301.3754941206
2589,154274.16938338202
2590,206417.9019378956
2591,211982.85636335297
2592,205248.41361983918
2593,240015.1585508919
2594,163213.05952185296
2595,193428.41537284965
2596,309762.88527104293
2597,179776.1555658873
2598,276274.44123698556
2599,295835.86859072983
2600,175906.16798676408
2601,149898.2642085722
2602,78597.69349189599
2603,91149.92653771029
2604,80612.63163394113
2605,76926.4482367558
2606,159936.0155880681
2607,200147.6284802756
2608,189373.555848742
2609,179285.11510530295
2610,110888.86530216233
2611,136453.85815496335
2612,156863.3473826451
2613,137890.5994406528
2614,128946.38835919218
2615,154692.91110914698
2616,145387.43152999852
2617,190256.1551731031
2618,210954.6231242481
2619,180296.1844545041
2620,183327.4805564781
2621,191606.16284865895
2622,192998.71394526915
2623,237739.5110872503
2624,304493.7742191876
2625,305537.2898387424
2626,169446.37276174812
2627,182457.25260924737
2628,446610.91123222106
2629,541811.5354988954
2630,373987.3349602379
2631,459599.3135446419
2632,395308.5582404937
2633,322079.94363672787
2634,399814.99749679974
2635,157513.3768681404
2636,185297.2770840395
2637,177029.0855275716
2638,266950.8818210372
2639,185652.48437895466
2640,149012.26114667684
2641,103674.88972463149
2642,191226.01284307035
2643,102240.65428987637
2644,123942.72485687655
2645,106466.05947307902
2646,96341.42782158643
2647,107229.07420233046
2648,139252.90001621013
2649,148465.90444914048
2650,121921.89241238705
2651,140790.9247792479
2652,386223.21791438264
2653,236686.87072858092
2654,242728.24765184888
2655,401352.8619553079
2656,327690.07138139143
2657,325899.66748693277
2658,276864.4215157854
2659,302716.1713441048
2660,327228.35057876806
2661,364182.97383133846
2662,351602.69142005534
2663,291994.9144988536
2664,268506.80007522285
2665,344763.6297235102
2666,300713.90452265664
2667,173433.77371829798
2668,184710.97429690795
2669,174416.50770015497
2670,295769.3116760931
2671,190360.6048851662
2672,190136.4908280137
2673,199345.9494568063
2674,195776.45028290208
2675,171157.2952066604
2676,188619.3037528133
2677,209089.47648731276
2678,255436.50366010817
2679,266317.7760923136
2680,286664.8776704181
2681,402438.69639391574
2682,320110.6702003161
2683,488782.9233182174
2684,318932.98331554607
2685,318744.3099151629
2686,246759.07717782157
2687,302334.00170935964
2688,205600.81408749113
2689,200835.0128041513
2690,455244.5582089492
2691,184243.3146837254
2692,122054.90140890008
2693,181834.7341578546
2694,128294.38660939618
2695,187369.7010592584
2696,182080.07187682125
2697,193066.2372198804
2698,204012.60950162675
2699,172382.66029639274
2700,160046.1687052141
2701,145586.95365340405
2702,107059.90803665335
2703,113087.82278397646
2704,133739.70674144855
2705,116439.84030837368
2706,106692.40235079694
2707,122493.04273103732
2708,125363.00887670695
2709,107154.83051671903
2710,131114.57419374152
2711,285042.058773861
2712,374155.3869238626
2713,157890.49233258472
2714,147697.85023895535
2715,170238.17068396087
2716,142268.84229986768
2717,190444.0149384516
2718,212786.1223948045
2719,157172.7535870643
2720,163309.7822132664
2721,129370.63748725971
2722,159614.47748381554
2723,142259.6453984266
2724,138297.11942656687
2725,136618.7029107485
2726,148158.967472337
2727,186716.2237102935
2728,166845.22030214712
2729,153693.3713177054
2730,143181.64664812325
2731,131863.43766870842
2732,144928.44670997345
2733,157031.40525303778
2734,136652.14786562725
2735,134734.82152726426
